passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,playerId,foot,shortName,currentNationalTeamId
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",78,Arkadiusz,,Milik,3187,1994-02-28,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",99452,left,A. Milik,13869
"{'name': 'Burkina Faso', 'id': '854', 'alpha3code': 'BFA', 'alpha2code': 'BF'}",72,Pr\u00e9juce Niguimb\u00e9,,Nakoulma,,1987-04-21,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Burkina Faso', 'id': '854', 'alpha3code': 'BFA', 'alpha2code': 'BF'}",99453,right,P. Nakoulma,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",76,Gianluca,,Pegolo,3315,1981-03-25,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20771,left,G. Pegolo,null
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",72,Mariusz,,St\u0119pi\u0144ski,3165,1995-05-12,183,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",99511,right,M. St\u0119pi\u0144ski,null
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",89,Duje,,\u0106aleta-Car,3771,1996-09-17,192,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",230626,right,D. \u0106aleta-Car,9598
"{'name': 'Lithuania', 'id': '440', 'alpha3code': 'LTU', 'alpha2code': 'LT'}",92,Edvinas,,Gertmonas,3774,1996-06-01,192,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Lithuania', 'id': '440', 'alpha3code': 'LTU', 'alpha2code': 'LT'}",240507,right,E. Gertmonas,13503
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",74,Hrvoje,,Mili\u0107,,1989-05-10,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",69874,left,H. Mili\u0107,null
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",70,Jonathan,,Klinsmann,2457,1997-04-08,194,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'United States', 'id': '840', 'alpha3code': 'USA', 'alpha2code': 'US'}",492782,right,J. Klinsmann,8140
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,Francesco,,Vicari,3204,1994-08-03,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",263432,right,F. Vicari,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",70,Alex,,Ferrari,3194,1994-07-01,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",263433,right,A. Ferrari,null
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",88,Emil,,Berggreen,2460,1993-05-10,194,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",230687,right,E. Berggreen,null
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",88,Igor,,Lewczuk,3772,1985-05-30,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",99633,right,I. Lewczuk,null
"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",76,Cheick,,Keita,3166,1996-04-16,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",361779,left,C. Keita,19001
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",69,Carlos,,Calder\u00f3n L\u00f3pez,698,1995-04-14,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",329026,right,Carlos Calder\u00f3n,null
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",80,Thiago,,Rangel Cionek,3204,1986-04-21,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",99661,right,T. Cionek,13869
"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",73,Rodrigo,,Bentancur Colm\u00e1n,3159,1997-06-25,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",361807,right,R. Bentancur,15670
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",76,Bernardo,,Fernandes da Silva Junior,2975,1995-05-14,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",296341,left,Bernardo,null
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",81,Rafa\u0142,,Gikiewicz,2453,1987-10-26,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",99749,right,R. Gikiewicz,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",85,Alessandro,,Deiola,3173,1995-08-01,190,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",263591,right,A. Deiola,null
"{'name': 'Afghanistan', 'id': '4', 'alpha3code': 'AFG', 'alpha2code': 'AF'}",73,Nadiem,,Amiri,2482,1996-10-27,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",263614,right,N. Amiri,3155
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,Yeray,,\u00c1lvarez L\u00f3pez,678,1995-01-24,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",230857,right,Yeray,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,\u00cd\u00f1igo,,Lekue Mart\u00ednez,678,1993-05-04,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",230862,right,Lekue,null
"{'name': 'Egypt', 'id': '818', 'alpha3code': 'EGY', 'alpha2code': 'EG'}",84,Ali,,Gabr,27533,1989-01-10,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Egypt', 'id': '818', 'alpha3code': 'EGY', 'alpha2code': 'EG'}",198120,right,Ali Gabr,16129
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",70,Pere,,Pons Riera,756,1993-02-20,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",230895,right,Pere Pons,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",65,Federico Nicol\u00e1s,,Cartabia,677,1993-01-20,169,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",230897,left,Fede Cartabia,null
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",77,Bartosz,,Bereszy\u0144ski,3164,1992-07-12,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",99833,right,B. Bereszy\u0144ski,13869
"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",81,\u00d3lafur Ingi,,Sk\u00falason,7727,1983-04-01,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",38241,right,\u00d3. Sk\u00falason,7839
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",79,Dominik,,Kohr,2446,1994-01-31,183,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",165425,right,D. Kohr,null
"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",75,Piotr,,Zieli\u0144ski,3187,1994-05-20,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}",99902,right,P. Zieli\u0144ski,13869
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",77,Jemerson,,de Jesus Nascimento,19830,1992-08-24,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",263766,right,Jemerson,null
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",72,Youri,,Tielemans,19830,1997-05-07,176,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",263802,right,Y. Tielemans,5629
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",80,Timothy,,Castagne,3172,1995-12-05,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",263803,right,T. Castagne,null
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",71,Kenny,,Tete,3766,1995-10-09,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1712,right,K. Tete,664
"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",71,Viktor,,Fischer,7452,1994-06-09,180,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",1722,right,V. Fischer,7712
"{'name': 'Cura\\u00e7ao', 'id': '531', 'alpha3code': 'CUW', 'alpha2code': 'CW'}",74,Riechedly,,Bazoer,2451,1996-10-12,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1729,right,R. Bazoer,670
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",80,Oussama,,Tannane,3782,1994-03-23,177,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1751,left,O. Tannane,null
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",67,Presnel,,Kimpembe,3767,1995-08-13,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",231138,left,P. Kimpembe,4418
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,Kingsley,,Coman,2444,1996-06-13,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",231139,right,K. Coman,null
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",73,Gabriel,,Barbosa Almeida,5655,1996-08-30,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",263948,left,Gabigol,null
"{'name': 'Mauritania', 'id': '478', 'alpha3code': 'MRT', 'alpha2code': 'MR'}",71,Mamadou,,Sissako,3795,1996-04-20,171,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",231184,right,M. Sissako,null
"{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",71,\u015eener,,\u00d6zbayrakl\u0131,4487,1990-01-23,171,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Turkey', 'id': '792', 'alpha3code': 'TUR', 'alpha2code': 'TR'}",34592,right,\u015e. \u00d6zbayrakl\u0131,null
"{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",86,Andrey,,Semenov,13898,1989-03-24,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",102629,right,A. Semenov,14358
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",71,Yoel,,Armougom,3783,1998-06-05,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Reunion', 'id': '638', 'alpha3code': 'REU', 'alpha2code': 'RE'}",493412,left,Y. Armougom,null
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",70,K\u00e9vin Lucien,,Zohi,3779,1996-12-19,177,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",493415,right,K. Zohi,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",79,Igor,,Zubeld\u00eda Elorza,687,1997-03-30,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",395114,right,Zubeld\u00eda,1604
"{'name': 'New Caledonia', 'id': '540', 'alpha3code': 'NCL', 'alpha2code': 'NC'}",74,George,,Gope-Fenepej,3789,1988-10-23,182,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'New Caledonia', 'id': '540', 'alpha3code': 'NCL', 'alpha2code': 'NC'}",132972,right,G. Gope-Fenepej,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,Pierluigi,,Gollini,3172,1995-03-18,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",264084,right,P. Gollini,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,Ezequiel,,Ponce Mart\u00ednez,3776,1997-03-29,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",284322,right,E. Ponce,12281
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",70,Enrico,,Bearzotti,3194,1996-10-20,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",388099,right,E. Bearzotti,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",90,Emiliano,,Viviano,3164,1985-12-01,195,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",20802,left,E. Viviano,null
"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",87,Maximiliano,,G\u00f3mez Gonz\u00e1lez,692,1996-08-14,186,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",395636,right,Maxi G\u00f3mez,15670
"{'name': 'Mauritania', 'id': '478', 'alpha3code': 'MRT', 'alpha2code': 'MR'}",79,Moctar El Hacen,,El Id,695,1997-12-31,181,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Mauritania', 'id': '478', 'alpha3code': 'MRT', 'alpha2code': 'MR'}",264778,right,M. El Id,null
"{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}",78,Thomas,,Strakosha,3162,1995-03-19,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Greece', 'id': '300', 'alpha3code': 'GRC', 'alpha2code': 'GR'}",166534,right,T. Strakosha,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",78,Marcus,,Coco,3785,1996-06-24,184,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}",330387,right,M. Coco,null
"{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}",83,Joel,,Pohjanpalo,2446,1994-09-13,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}",35477,right,J. Pohjanpalo,4849
"{'name': 'Peru', 'id': '604', 'alpha3code': 'PER', 'alpha2code': 'PE'}",67,Miguel \u00c1ngel,,Trauco Saavedra,5654,1992-08-25,175,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Peru', 'id': '604', 'alpha3code': 'PER', 'alpha2code': 'PE'}",115146,left,M. Trauco,15594
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",72,Vincent,,Laurini,3176,1989-06-10,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",22313,right,V. Laurini,null
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",67,Firmin Ndombe,,Mubele,3780,1994-04-17,170,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",264989,right,F. Mubele,18538
"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",86,Anton\u00edn,,Bar\u00e1k,3163,1994-12-03,190,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",265172,left,A. Bar\u00e1k,11555
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",85,Manuel,,Akanji,2447,1995-07-19,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Switzerland', 'id': '756', 'alpha3code': 'CHE', 'alpha2code': 'CH'}",297957,right,M. Akanji,6697
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",67,Samuel ,,Castillejo Azuaga,682,1995-01-18,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",134174,left,Samu Castillejo,null
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",82,Filip,,Manojlovi\u0107,698,1996-04-25,197,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",363560,right,F. Manojlovi\u0107,32344
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,Rub\u00e9n,,Sobrino Pozuelo,696,1992-02-16,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",134249,right,Rub\u00e9n Sobrino,null
"{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",87,Vasili,,Berezutski,,1982-06-20,189,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",101581,right,V. Berezutski,null
"{'name': 'Paraguay', 'id': '600', 'alpha3code': 'PRY', 'alpha2code': 'PY'}",65,Julio C\u00e9sar,,Villalba Gaona,2454,1998-09-11,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Paraguay', 'id': '600', 'alpha3code': 'PRY', 'alpha2code': 'PY'}",363648,right,J. Villalba,15519
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",80,Onyinye Wilfred,,Ndidi,1631,1996-12-16,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",265366,right,W. Ndidi,16823
"{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",72,Abdullahi,,Shehu,4502,1993-03-12,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Nigeria', 'id': '566', 'alpha3code': 'NGA', 'alpha2code': 'NG'}",265368,right,A. Shehu,16823
"{'name': 'Slovakia', 'id': '703', 'alpha3code': 'SVK', 'alpha2code': 'SK'}",70,Tom\u00e1\u0161,,Hubo\u010dan,4488,1985-09-17,184,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Slovakia', 'id': '703', 'alpha3code': 'SVK', 'alpha2code': 'SK'}",101555,right,T. Hubo\u010dan,14496
"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",83,Bruno Eduardo,,Regufe Alves,3160,1981-11-27,187,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",101558,right,Bruno Alves,9905
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",68,Achraf,,Hakimi Mouh,2447,1998-11-04,179,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",396475,right,A. Hakimi,16216
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",72,Eloi,,Amagat Arimany,756,1985-05-21,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",167104,right,Eloi Amagat,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",81,Vicente,,Guaita Panadero,698,1987-01-10,190,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3267,right,Guaita,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",68,Jordi,,Alba Ramos,676,1989-03-21,170,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3269,left,Jordi Alba,1598
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",76,Antonio,,Barrag\u00e1n Fern\u00e1ndez,684,1987-06-12,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3270,right,Barrag\u00e1n,null
"{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",82,Igor,,Akinfeev,13886,1986-04-08,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",101576,right,I. Akinfeev,14358
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",90,Adil,,Rami,3771,1985-12-27,190,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",3276,right,A. Rami,4418
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",78,V\u00edctor,,Ru\u00edz Torre,682,1989-01-25,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",3277,left,V\u00edctor Ru\u00edz,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,Sabin,,Merino Zuloaga,678,1992-01-04,187,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",167119,right,Sabin Merino,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",71,\u00c9ver Maximiliano David,,Banega,680,1988-06-29,174,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",3280,right,\u00c9. Banega,12274
